frame_id,timestamp,contact_label,dist_raw,v_n,sigma_d,v_t,shadow_score,flow_mag,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
630,1776955365.349783,1,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
631,1776955365.432211,1,-51.5292,2.2224,74.3350,22.5199,3427.7468,0.8589,0.875171,0.652745,-0.000000,0.786447,0.653667,-0.010818,0.702374,0.592509,-0.000641,0.644516,0.532761,0.017250,0.613989,0.487747,0.037192,0.693760,0.411168,-0.011242,0.609740,0.362293,0.011212,0.565886,0.366856,0.025851,0.527837,0.373410,0.034090,0.732691,0.346442,0.010345,0.662525,0.398733,0.040606,0.653791,0.462422,0.053920,0.658134,0.503308,0.058033,0.766831,0.337913,0.035099,0.702964,0.404165,0.062638,0.693455,0.448813,0.068762,0.695444,0.484158,0.067217,0.789019,0.351892,0.059827,0.738344,0.374602,0.081513,0.723220,0.409021,0.090287,0.722990,0.452427,0.094869
632,1776955365.517255,1,-57.4564,-35.8318,73.9125,80.2256,3149.4173,1.2615,0.875893,0.650910,-0.000000,0.787186,0.654830,-0.014246,0.702186,0.591212,-0.002737,0.644362,0.530015,0.018014,0.616077,0.490412,0.041599,0.694943,0.411486,-0.010684,0.610202,0.363003,0.014481,0.565149,0.369804,0.031163,0.527320,0.378048,0.040591,0.733649,0.349205,0.013940,0.667090,0.409821,0.045613,0.663564,0.474284,0.059249,0.671930,0.510703,0.063548,0.766738,0.341136,0.041354,0.704146,0.411844,0.069168,0.697612,0.456734,0.072495,0.700688,0.486802,0.068854,0.788056,0.352678,0.068629,0.740273,0.380929,0.090868,0.728789,0.416313,0.097795,0.731075,0.457592,0.100606
633,1776955365.598246,1,,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
634,1776955365.684917,1,-66.7576,-36.9844,59.9584,81.5775,1742.3882,0.5869,0.877689,0.652940,-0.000000,0.789932,0.657452,-0.012688,0.703980,0.595741,-0.001006,0.646096,0.536730,0.019350,0.615433,0.496749,0.042519,0.694145,0.416909,-0.007679,0.609960,0.366014,0.018489,0.565864,0.371162,0.036053,0.528185,0.379230,0.046115,0.733550,0.352807,0.016400,0.667011,0.411703,0.048779,0.664110,0.477368,0.063350,0.673547,0.515825,0.068458,0.768023,0.342863,0.043295,0.705353,0.409328,0.071862,0.698471,0.455111,0.076778,0.701459,0.486536,0.074350,0.790942,0.352788,0.070195,0.742507,0.377455,0.093316,0.729856,0.412432,0.101419,0.731920,0.452495,0.105211
635,1776955365.765947,1,61.9632,37.2304,52.4501,77.1573,2569.9942,0.3301,0.875016,0.649893,-0.000001,0.786169,0.653472,-0.009401,0.700741,0.592124,0.002354,0.643720,0.531886,0.021818,0.615676,0.491584,0.043550,0.693213,0.413747,-0.008454,0.609578,0.363952,0.016241,0.566017,0.369936,0.033302,0.528654,0.378756,0.043010,0.731636,0.347769,0.012896,0.664276,0.410247,0.042723,0.661681,0.478747,0.056223,0.671298,0.518209,0.060818,0.765270,0.336740,0.037537,0.702103,0.408855,0.064129,0.695949,0.455955,0.068577,0.700333,0.488627,0.065957,0.787135,0.346818,0.062476,0.738245,0.374418,0.084011,0.726503,0.410862,0.091782,0.729233,0.451965,0.095416
636,1776955365.848645,1,76.2190,31.9370,62.8962,46.7069,1673.3965,0.2871,0.874849,0.646925,-0.000000,0.786345,0.651307,-0.013756,0.703406,0.591530,0.001483,0.647476,0.537704,0.027551,0.616630,0.500638,0.056909,0.692119,0.413243,-0.007369,0.608885,0.365380,0.024509,0.564973,0.371532,0.045917,0.527795,0.378013,0.058325,0.731951,0.353138,0.020559,0.665780,0.414033,0.060936,0.664176,0.482217,0.078767,0.674377,0.519441,0.084570,0.766004,0.344563,0.051277,0.702912,0.413112,0.085887,0.699386,0.462462,0.088599,0.704094,0.492371,0.082919,0.787734,0.351823,0.082141,0.740186,0.379751,0.108474,0.730553,0.415708,0.114112,0.734267,0.455689,0.114840
637,1776955365.933039,1,61.8147,29.8178,63.3704,46.0661,1956.7347,1.8691,0.877640,0.648900,-0.000000,0.790654,0.655810,-0.014464,0.704965,0.594326,-0.004960,0.644844,0.532311,0.013535,0.620696,0.485814,0.034590,0.696008,0.413214,-0.011381,0.609698,0.360802,0.014959,0.564509,0.363355,0.033220,0.527273,0.368205,0.043414,0.735286,0.349008,0.013641,0.668939,0.407324,0.046858,0.671610,0.474145,0.062332,0.685042,0.506841,0.067275,0.770405,0.339530,0.041547,0.707572,0.402665,0.069719,0.705445,0.450883,0.073688,0.713427,0.482112,0.069985,0.793677,0.349713,0.069627,0.744688,0.375006,0.093498,0.736830,0.412312,0.101425,0.743991,0.452672,0.104218
638,1776955366.016780,1,50.7038,29.3653,52.4028,90.1587,3353.8762,1.4767,0.892189,0.643064,-0.000001,0.803505,0.657136,-0.012514,0.716042,0.598813,-0.003257,0.657157,0.538622,0.013864,0.631351,0.494894,0.033410,0.705999,0.410095,-0.010678,0.619972,0.359536,0.010830,0.574051,0.362926,0.024569,0.535879,0.368514,0.031513,0.748070,0.343972,0.010596,0.678591,0.403057,0.037558,0.677274,0.467089,0.049918,0.687791,0.498877,0.053266,0.784953,0.333850,0.034432,0.718423,0.396731,0.057580,0.713540,0.440811,0.062235,0.719466,0.468615,0.059720,0.809865,0.344515,0.058232,0.758762,0.369324,0.076849,0.749441,0.405151,0.084362,0.754838,0.442642,0.087766
639,1776955366.099975,0,-50.5113,-28.1186,45.9933,130.4326,3175.0172,1.4618,0.911990,0.642299,-0.000001,0.822883,0.664228,-0.016289,0.733802,0.603242,-0.004343,0.674896,0.533414,0.017737,0.649127,0.487589,0.042533,0.723510,0.409288,-0.012517,0.632310,0.359899,0.010150,0.584514,0.358538,0.024292,0.545972,0.354654,0.031574,0.765734,0.344752,0.012424,0.693556,0.401067,0.042006,0.695921,0.464392,0.057247,0.710633,0.495017,0.062643,0.803196,0.334182,0.039095,0.734800,0.389010,0.061948,0.733304,0.437109,0.064378,0.742445,0.465058,0.060758,0.829222,0.341102,0.065638,0.777941,0.365666,0.082537,0.772285,0.401929,0.086473,0.782264,0.436679,0.087465
640,1776955366.182508,0,57.0054,-4.8034,45.5614,142.3546,1852.9110,1.5203,0.937915,0.644030,-0.000001,0.846182,0.670796,-0.017135,0.752987,0.605727,-0.002771,0.691835,0.530537,0.023535,0.671682,0.477356,0.053579,0.750016,0.402500,-0.015282,0.654746,0.348597,0.007134,0.603991,0.349808,0.022338,0.563944,0.349253,0.030934,0.793690,0.338841,0.012010,0.714029,0.394902,0.045194,0.719413,0.464563,0.065334,0.736304,0.495234,0.073477,0.830856,0.325779,0.040477,0.756465,0.390276,0.066620,0.760682,0.445078,0.070120,0.773382,0.471398,0.066237,0.857403,0.331140,0.068719,0.802886,0.365680,0.088899,0.799984,0.406608,0.092704,0.812644,0.443250,0.092706
641,1776955366.265941,0,-51.3011,-28.2789,52.7404,219.7063,3797.6355,1.9608,0.954669,0.646363,-0.000001,0.858542,0.671259,-0.021708,0.767040,0.602869,-0.012044,0.701961,0.529447,0.010099,0.676920,0.478303,0.035195,0.773401,0.391556,-0.022714,0.670696,0.340154,-0.000318,0.617720,0.341229,0.014641,0.575603,0.338079,0.022910,0.817811,0.329842,0.007910,0.732352,0.384308,0.042153,0.735438,0.454909,0.063703,0.750246,0.487951,0.072612,0.854565,0.322965,0.039888,0.775291,0.382866,0.066841,0.776201,0.437221,0.070881,0.787837,0.467927,0.067429,0.878036,0.334534,0.071574,0.819842,0.368350,0.091987,0.814637,0.411596,0.095791,0.826546,0.452727,0.095791
642,1776955366.347149,0,-57.7433,-27.1118,52.5364,240.6227,2241.8032,1.6307,0.957987,0.646141,-0.000001,0.860215,0.669268,-0.021960,0.770210,0.600757,-0.007033,0.709028,0.531208,0.024008,0.679755,0.484304,0.059894,0.768995,0.389885,-0.026163,0.667202,0.337431,0.001056,0.615422,0.336751,0.019271,0.574523,0.328039,0.030093,0.814291,0.334717,0.010269,0.730729,0.376908,0.054886,0.733560,0.447692,0.081380,0.747162,0.481723,0.091828,0.849596,0.328907,0.048559,0.772347,0.377661,0.083950,0.774173,0.435688,0.088706,0.783772,0.465000,0.083925,0.871429,0.335581,0.086832,0.816144,0.360312,0.112687,0.812342,0.402932,0.116695,0.821762,0.444913,0.115695
643,1776955366.430633,0,-82.3167,-7.9513,48.3900,73.4483,25.1519,1.0919,0.939238,0.640147,-0.000001,0.839973,0.660959,-0.009456,0.749716,0.595994,0.013790,0.693160,0.528510,0.053135,0.669950,0.480702,0.096979,0.744218,0.393000,-0.015268,0.650331,0.336550,0.020759,0.601959,0.336822,0.043055,0.561678,0.332994,0.056486,0.790610,0.340723,0.021749,0.714472,0.379843,0.082315,0.719410,0.454907,0.112463,0.733905,0.496128,0.121961,0.828043,0.332221,0.062270,0.757682,0.385667,0.113851,0.765845,0.450858,0.114050,0.780191,0.482306,0.101304,0.850478,0.329625,0.104266,0.802967,0.361067,0.141744,0.804704,0.405338,0.143229,0.818120,0.444688,0.136975
644,1776955366.516422,0,-73.1623,-32.5419,50.4613,171.3930,941.6863,1.0051,0.909933,0.650688,-0.000000,0.816389,0.661551,-0.010930,0.724383,0.600322,0.001760,0.664322,0.535459,0.023614,0.643506,0.486240,0.047548,0.720454,0.405826,-0.008747,0.626119,0.355352,0.020760,0.580344,0.355067,0.041505,0.543382,0.353244,0.052886,0.761006,0.341395,0.016992,0.684137,0.399813,0.053262,0.687224,0.472007,0.072917,0.701767,0.508765,0.080276,0.798150,0.330439,0.045655,0.727847,0.397500,0.077087,0.727992,0.451209,0.082986,0.738870,0.484208,0.079428,0.822044,0.339795,0.074619,0.771207,0.373170,0.096782,0.766661,0.415031,0.101607,0.777431,0.453782,0.102171
645,1776955366.598531,1,-52.4930,-0.2980,12.2514,185.1962,3390.7223,1.7401,0.885657,0.662965,-0.000000,0.792556,0.661926,-0.010755,0.703680,0.601089,-0.003167,0.642838,0.540579,0.010932,0.615479,0.496330,0.026331,0.695660,0.412872,-0.007138,0.610217,0.363804,0.015122,0.562383,0.366907,0.028686,0.521809,0.373350,0.035443,0.732262,0.351011,0.013637,0.662026,0.416895,0.039711,0.654378,0.486763,0.048804,0.661494,0.528776,0.050204,0.765487,0.343840,0.037711,0.701461,0.414679,0.061688,0.691744,0.462971,0.064687,0.696298,0.502696,0.061141,0.787049,0.359085,0.062028,0.736928,0.390483,0.080764,0.723404,0.431109,0.087335,0.726555,0.474849,0.090723
646,1776955366.681433,1,-54.2970,0.8616,11.7060,193.7113,3756.1054,2.4252,0.876922,0.659643,-0.000000,0.788503,0.654920,-0.017987,0.701711,0.594380,-0.009958,0.640220,0.536696,0.006844,0.604951,0.491221,0.026143,0.697473,0.412594,-0.012365,0.607735,0.367925,0.011903,0.562241,0.373254,0.028259,0.521653,0.378348,0.037333,0.733875,0.351007,0.013325,0.661470,0.411694,0.040277,0.654156,0.484182,0.050703,0.659120,0.529291,0.053920,0.765269,0.343762,0.041784,0.699864,0.410888,0.065695,0.689152,0.462680,0.068242,0.688763,0.500384,0.065453,0.784272,0.356401,0.070032,0.732490,0.381760,0.089747,0.715259,0.420497,0.096022,0.712718,0.462548,0.099328
647,1776955366.766333,1,-70.6466,2.9175,11.4614,134.5099,1859.3920,1.1939,0.876528,0.652664,-0.000001,0.787657,0.652510,-0.013110,0.702788,0.591227,0.003598,0.645993,0.538754,0.031133,0.614314,0.494135,0.061828,0.690047,0.410462,-0.007439,0.606611,0.367147,0.021837,0.561854,0.369576,0.040353,0.523463,0.370167,0.050775,0.729022,0.349686,0.019110,0.661646,0.417073,0.056709,0.660739,0.490750,0.072483,0.672508,0.531242,0.077371,0.762447,0.341644,0.048266,0.698273,0.413295,0.080037,0.695450,0.466654,0.081612,0.700857,0.498278,0.075920,0.784189,0.351105,0.077492,0.734856,0.381238,0.101118,0.725758,0.418022,0.105531,0.729689,0.458814,0.106031
648,1776955366.848174,1,69.2047,35.5917,53.3964,97.8454,2020.1525,0.6057,0.873482,0.645308,-0.000001,0.785824,0.650237,-0.014486,0.701620,0.591727,-0.000614,0.644683,0.534134,0.023657,0.614185,0.490666,0.050946,0.691763,0.412173,-0.009729,0.605370,0.366638,0.019655,0.560788,0.369294,0.039302,0.523154,0.369928,0.050411,0.730014,0.350060,0.016755,0.663735,0.415320,0.053332,0.663836,0.483954,0.069537,0.676396,0.519401,0.074844,0.762871,0.341409,0.045952,0.700813,0.409745,0.076863,0.697496,0.459128,0.079293,0.703106,0.487917,0.074318,0.783888,0.350932,0.075202,0.735630,0.380500,0.099421,0.725810,0.416407,0.105023,0.730085,0.455210,0.106234
649,1776955366.932778,1,76.4097,32.2257,64.9920,48.3652,1839.2788,0.9542,0.876406,0.651932,-0.000001,0.789618,0.657378,-0.014009,0.704809,0.598238,0.000850,0.646900,0.545077,0.025974,0.614695,0.512846,0.054188,0.692467,0.415958,-0.007101,0.606504,0.372743,0.024441,0.561614,0.374244,0.045389,0.523575,0.373432,0.056930,0.731204,0.355006,0.019820,0.664919,0.418684,0.057514,0.666381,0.486903,0.074025,0.679092,0.521622,0.079463,0.764570,0.346482,0.049571,0.701875,0.412000,0.081356,0.698986,0.461754,0.083735,0.704862,0.490509,0.078596,0.785966,0.355787,0.079445,0.736922,0.383515,0.103840,0.727024,0.419863,0.109128,0.731874,0.458896,0.110066
650,1776955367.015723,1,64.3618,29.6647,65.2122,77.2463,3037.1560,0.3867,0.876629,0.657568,-0.000000,0.789021,0.661420,-0.011749,0.704455,0.602638,0.000469,0.646598,0.546155,0.021146,0.615429,0.507659,0.044340,0.693510,0.424133,-0.005525,0.607060,0.376730,0.021038,0.562687,0.374751,0.037809,0.523762,0.371517,0.046679,0.731554,0.360753,0.018114,0.663717,0.417790,0.049170,0.663751,0.484582,0.062418,0.675250,0.522639,0.066907,0.765201,0.350230,0.044591,0.701564,0.413172,0.071570,0.697667,0.462278,0.074458,0.703197,0.494162,0.071038,0.787085,0.358774,0.071348,0.737802,0.384187,0.093524,0.726743,0.419788,0.099937,0.730244,0.457083,0.102423
651,1776955367.099703,1,68.4614,34.7770,56.2364,46.7154,1806.8242,0.7424,0.874908,0.650899,-0.000001,0.787319,0.655300,-0.013597,0.703656,0.600004,0.001979,0.647727,0.547609,0.028706,0.617547,0.503069,0.058857,0.691304,0.423114,-0.008993,0.606845,0.373641,0.020497,0.561939,0.372262,0.039217,0.523048,0.370260,0.049980,0.729209,0.361141,0.019049,0.664392,0.422549,0.059130,0.666361,0.492163,0.077232,0.680098,0.528198,0.083240,0.761701,0.350240,0.049720,0.700468,0.414683,0.083971,0.699046,0.467102,0.087075,0.705468,0.496709,0.081941,0.782619,0.356310,0.080541,0.735684,0.380607,0.107340,0.725813,0.415989,0.113243,0.729256,0.453772,0.114224
652,1776955367.181851,1,-56.8616,-31.5166,50.7370,52.2909,3332.3769,0.4254,0.876583,0.650645,-0.000001,0.789252,0.658818,-0.012103,0.704402,0.602526,0.000502,0.646663,0.545270,0.022738,0.617351,0.498767,0.047803,0.693035,0.424080,-0.012161,0.606130,0.375812,0.012945,0.560909,0.373845,0.029853,0.522371,0.370632,0.039195,0.730560,0.358109,0.012130,0.662718,0.419730,0.044457,0.667732,0.489169,0.060370,0.683304,0.523040,0.065738,0.763529,0.345289,0.039202,0.699641,0.409540,0.066109,0.701126,0.461908,0.068884,0.710888,0.492414,0.064593,0.785064,0.351219,0.066703,0.735785,0.377066,0.088832,0.729240,0.413971,0.094518,0.736476,0.451111,0.095756
653,1776955367.265398,1,61.0258,-3.8460,50.0351,17.5821,2452.0351,1.2603,0.878329,0.651248,-0.000001,0.791181,0.657054,-0.012904,0.705923,0.600001,-0.000014,0.647130,0.542965,0.022649,0.620258,0.495212,0.048374,0.695083,0.421707,-0.010375,0.608519,0.370313,0.015463,0.563415,0.368603,0.032585,0.524469,0.366577,0.042113,0.732404,0.357137,0.014868,0.664674,0.417636,0.048071,0.669095,0.487094,0.063811,0.684022,0.521100,0.069149,0.765136,0.345241,0.042782,0.701724,0.408556,0.070632,0.702445,0.461418,0.073209,0.711647,0.492503,0.068884,0.786148,0.352070,0.071026,0.737781,0.377564,0.094121,0.730243,0.414663,0.099871,0.736860,0.452189,0.101237
654,1776955367.348720,1,-61.3138,-31.4189,60.6644,94.9887,2405.6625,1.6050,0.883003,0.651521,-0.000000,0.794786,0.657175,-0.010349,0.709096,0.597723,-0.000748,0.648439,0.537176,0.016383,0.621190,0.490762,0.035408,0.702811,0.416012,-0.008071,0.615802,0.364186,0.016743,0.570823,0.361987,0.032773,0.532708,0.360037,0.041225,0.741694,0.351541,0.013782,0.673255,0.405097,0.044757,0.673816,0.470506,0.058705,0.686451,0.505092,0.062901,0.776631,0.341828,0.038719,0.711712,0.396536,0.065146,0.707073,0.443049,0.069423,0.713925,0.475330,0.066361,0.799239,0.352077,0.064109,0.748909,0.371392,0.086820,0.739002,0.406951,0.095134,0.745044,0.444734,0.098487
655,1776955367.432329,0,56.2676,-3.0485,59.4245,70.1170,3258.0709,1.6733,0.894554,0.638124,-0.000000,0.805707,0.652163,-0.015311,0.718973,0.595226,-0.005968,0.661407,0.531787,0.011983,0.636050,0.485556,0.032167,0.713471,0.402968,-0.010691,0.625319,0.358195,0.013741,0.578981,0.359178,0.029177,0.540105,0.357839,0.036777,0.754267,0.341096,0.012510,0.682522,0.396138,0.041113,0.680318,0.460886,0.053664,0.691111,0.495469,0.057169,0.789049,0.333269,0.038117,0.721341,0.389071,0.061665,0.716210,0.435575,0.064512,0.722210,0.465851,0.060861,0.811073,0.344654,0.063550,0.759962,0.368797,0.081362,0.750697,0.405501,0.086758,0.756703,0.442814,0.088682
656,1776955367.515633,0,-51.7732,1.2721,56.5840,86.8366,3356.6545,2.0625,0.910605,0.633188,-0.000001,0.821839,0.650734,-0.018067,0.733168,0.591596,-0.007244,0.674470,0.524602,0.013914,0.652394,0.480313,0.038152,0.728856,0.398716,-0.013554,0.635500,0.354813,0.009565,0.586529,0.355605,0.024510,0.546740,0.352551,0.032205,0.769151,0.338071,0.011861,0.695893,0.399912,0.039755,0.698241,0.464171,0.053547,0.712535,0.493056,0.058373,0.803322,0.329449,0.039073,0.734509,0.389475,0.061106,0.733416,0.439080,0.062628,0.742451,0.466238,0.058730,0.825995,0.337892,0.065946,0.775088,0.365332,0.082367,0.768996,0.402614,0.085527,0.778241,0.437952,0.086148
657,1776955367.598991,0,53.1693,-1.9641,55.6751,160.0546,2802.0806,2.4424,0.929751,0.637032,-0.000001,0.840481,0.660446,-0.023793,0.750378,0.596390,-0.012022,0.690421,0.522739,0.012437,0.668534,0.471552,0.040637,0.747946,0.398140,-0.017870,0.654375,0.344270,0.004467,0.604902,0.340823,0.018773,0.564773,0.334597,0.026287,0.789703,0.338241,0.011884,0.712619,0.393280,0.042049,0.716478,0.458729,0.058749,0.732653,0.488395,0.065231,0.823836,0.328757,0.042398,0.751605,0.385638,0.065382,0.753230,0.438167,0.066613,0.764237,0.465467,0.062301,0.846968,0.336247,0.072109,0.794665,0.366055,0.088647,0.790263,0.404287,0.090231,0.801247,0.439657,0.089501
658,1776955367.682294,0,50.9654,28.0698,54.0048,227.2627,3929.5050,1.5641,0.948129,0.643119,-0.000001,0.856807,0.664123,-0.027924,0.763412,0.596605,-0.019293,0.697218,0.524570,0.002985,0.677108,0.469305,0.029011,0.768528,0.390894,-0.025298,0.668506,0.341150,-0.002708,0.617239,0.339039,0.012818,0.575344,0.331114,0.020748,0.810340,0.331267,0.006852,0.727485,0.386619,0.036873,0.731624,0.455115,0.054980,0.747316,0.487713,0.062385,0.844056,0.324555,0.039958,0.766317,0.383190,0.062201,0.768084,0.437833,0.063864,0.779343,0.468136,0.060038,0.865804,0.335926,0.072245,0.809063,0.369770,0.088239,0.804711,0.410692,0.089702,0.816162,0.449496,0.088892
659,1776955367.774726,0,-48.8761,-26.2859,50.8837,230.5293,3359.3916,0.6715,0.954399,0.641597,-0.000001,0.860174,0.666346,-0.031097,0.768429,0.597230,-0.017909,0.704789,0.526276,0.012408,0.675877,0.484727,0.047987,0.768711,0.387196,-0.031419,0.665359,0.334951,-0.007335,0.612779,0.333670,0.010062,0.571390,0.323738,0.020137,0.811580,0.331126,0.005265,0.727978,0.392933,0.038460,0.733957,0.469813,0.058414,0.752444,0.503238,0.066598,0.843833,0.326337,0.042850,0.767577,0.388973,0.066190,0.772040,0.449716,0.065630,0.784143,0.477475,0.060064,0.864074,0.335907,0.079683,0.809637,0.368647,0.096268,0.807656,0.411020,0.095923,0.819389,0.450906,0.093541
660,1776955367.848065,0,-61.4627,-2.4224,52.1520,46.8367,1626.4630,1.3999,0.943346,0.649217,-0.000001,0.846215,0.671432,-0.022706,0.753285,0.604443,-0.006797,0.690534,0.531521,0.025672,0.671417,0.484820,0.063260,0.750529,0.393633,-0.024234,0.650578,0.340943,0.005179,0.599807,0.343679,0.024615,0.559081,0.338788,0.035774,0.793723,0.340467,0.012989,0.712423,0.392476,0.055709,0.722695,0.467087,0.077643,0.742923,0.501587,0.085129,0.828218,0.333804,0.052530,0.753900,0.394173,0.086288,0.763871,0.456469,0.084101,0.780306,0.485346,0.074496,0.849549,0.336966,0.092290,0.799227,0.371170,0.116995,0.802118,0.412624,0.115887,0.817168,0.448916,0.110918
661,1776955367.930822,0,-66.2900,-29.8648,54.6521,212.0170,2303.3240,0.9883,0.911605,0.651444,-0.000000,0.817688,0.668594,-0.016304,0.723191,0.603923,-0.006048,0.662631,0.528475,0.014261,0.649788,0.474203,0.036853,0.724502,0.407776,-0.012694,0.622924,0.359001,0.015804,0.575596,0.359676,0.036593,0.540404,0.355493,0.047861,0.763681,0.347307,0.015415,0.684356,0.409400,0.045352,0.696075,0.484303,0.061675,0.718932,0.516801,0.068021,0.797506,0.336978,0.046315,0.725718,0.403466,0.070466,0.732065,0.462058,0.072261,0.750038,0.496592,0.067699,0.817872,0.344155,0.077650,0.763749,0.377627,0.094991,0.764179,0.424443,0.096840,0.780655,0.464090,0.096021
662,1776955368.015579,1,-64.1837,-28.7873,44.8766,268.9972,1869.5495,1.7024,0.885662,0.675209,-0.000001,0.792128,0.679307,0.001703,0.702850,0.622810,0.012934,0.644832,0.565532,0.027527,0.619292,0.524066,0.042725,0.694703,0.435537,0.001279,0.608580,0.382731,0.023014,0.563036,0.384470,0.037654,0.525886,0.388787,0.045018,0.730780,0.368139,0.014083,0.662089,0.436077,0.038120,0.662402,0.507779,0.048084,0.674530,0.545211,0.049835,0.765362,0.354893,0.030762,0.700113,0.421911,0.052754,0.695633,0.469520,0.057440,0.704202,0.504915,0.054502,0.788179,0.365209,0.048605,0.737255,0.392070,0.066357,0.728085,0.432332,0.073948,0.735259,0.474566,0.077458
663,1776955368.097081,1,73.1522,30.5071,53.6837,280.2727,1928.5026,2.7861,0.875520,0.670443,-0.000001,0.784514,0.666601,-0.008923,0.698583,0.610587,0.003803,0.639733,0.557317,0.024236,0.612035,0.508186,0.047059,0.691951,0.427296,-0.001216,0.607342,0.379314,0.026908,0.562535,0.380989,0.044213,0.522589,0.382592,0.053574,0.728284,0.366795,0.021256,0.664039,0.433806,0.052274,0.667660,0.508254,0.062692,0.682098,0.546651,0.065039,0.760512,0.359286,0.047168,0.699798,0.425745,0.074038,0.699344,0.481239,0.073890,0.708957,0.515874,0.068254,0.779993,0.370714,0.073774,0.733373,0.397194,0.096649,0.725137,0.435134,0.101801,0.731538,0.471868,0.103268
664,1776955368.183475,1,59.7581,30.3052,64.0578,214.9631,2603.5650,2.2148,0.876403,0.671526,-0.000001,0.787461,0.671553,-0.009799,0.701451,0.611892,0.002015,0.643048,0.554051,0.021694,0.614432,0.508035,0.043512,0.696764,0.431690,-0.008616,0.611632,0.384583,0.015630,0.567458,0.387579,0.030845,0.528560,0.388386,0.038655,0.735536,0.370576,0.012598,0.667515,0.430430,0.041452,0.667003,0.500450,0.053043,0.677408,0.535044,0.055585,0.768008,0.363005,0.037033,0.702918,0.418961,0.061474,0.696857,0.468919,0.064190,0.702077,0.502480,0.060290,0.787801,0.374298,0.061933,0.736116,0.391020,0.081812,0.724084,0.426358,0.088212,0.727596,0.463959,0.090640
665,1776955368.264146,1,-72.1724,-1.4706,65.8368,80.9005,1878.0171,1.8181,0.878388,0.662892,-0.000001,0.789144,0.666608,-0.012224,0.705065,0.608101,0.003578,0.647962,0.554523,0.029866,0.619746,0.508010,0.059367,0.694876,0.426001,-0.006824,0.610546,0.377935,0.023156,0.565601,0.379839,0.042091,0.527600,0.379468,0.052754,0.734977,0.368232,0.019595,0.667856,0.427947,0.059319,0.668353,0.497861,0.076794,0.681445,0.533604,0.082207,0.768590,0.362674,0.048721,0.704822,0.420330,0.081461,0.701925,0.472421,0.084406,0.708809,0.504244,0.079415,0.789932,0.373201,0.078119,0.740763,0.393219,0.102955,0.731478,0.428299,0.108648,0.736782,0.466717,0.109776
666,1776955368.348023,1,-58.4120,1.4429,64.6488,14.0997,2503.7927,1.3108,0.880793,0.670850,-0.000001,0.794750,0.673936,-0.014788,0.707974,0.615065,-0.004689,0.647579,0.557120,0.013591,0.620758,0.514885,0.034716,0.698257,0.434534,-0.009015,0.612562,0.383808,0.013863,0.567677,0.383796,0.029115,0.529448,0.383703,0.036927,0.736053,0.372255,0.013534,0.667484,0.437790,0.038016,0.672963,0.505332,0.048111,0.688387,0.535946,0.050816,0.767946,0.362654,0.038537,0.703281,0.429244,0.058884,0.703746,0.476822,0.060245,0.713584,0.504874,0.056603,0.788286,0.373978,0.063534,0.736933,0.400118,0.081136,0.728940,0.435509,0.086445,0.735613,0.472291,0.088646
